train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
PhysioNet,WESAD,subject_zscore,source_only,0,0.4866502074371961,0.46553249678249675,0.502945208218949
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),0,0.8620091913246795,0.8404219810089404,0.9323399580746594
PhysioNet,WESAD,subject_zscore,coral,0,0.49867283827170816,0.4797137602284003,0.512971642371729
PhysioNet,WESAD,subject_zscore,mmd,0,0.47816364449518767,0.45541056012848824,0.4943550175803478
PhysioNet,WESAD,subject_zscore,dann,0,0.45849619849976186,0.4384625430727037,0.4596051966562797
PhysioNet,WESAD,subject_zscore,subject_dann,0,0.5052341076928112,0.49055997836485643,0.49532220941521254
PhysioNet,WESAD,subject_zscore,source_only,1,0.47345494740439886,0.4286780160081006,0.5119644538820389
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),1,0.8533772071273079,0.8231245480041627,0.9167540111263404
PhysioNet,WESAD,subject_zscore,coral,1,0.47699101529690247,0.4333144331570704,0.5174985364860394
PhysioNet,WESAD,subject_zscore,mmd,1,0.47179326819938694,0.44100273351556774,0.5048886820375023
PhysioNet,WESAD,subject_zscore,dann,1,0.4975056631627173,0.4670856800669221,0.5170113045090774
PhysioNet,WESAD,subject_zscore,subject_dann,1,0.4472934990891671,0.40299840085287847,0.45391476349250787
PhysioNet,WESAD,subject_zscore,source_only,2,0.5035506121306218,0.47631649291633255,0.5233762267155838
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),2,0.829501935015722,0.8041261874591067,0.9147736434733531
PhysioNet,WESAD,subject_zscore,coral,2,0.5026525054268188,0.4775452857644638,0.523861640662781
PhysioNet,WESAD,subject_zscore,mmd,2,0.4986055711704112,0.4765524453024453,0.49246608465473796
PhysioNet,WESAD,subject_zscore,dann,2,0.507995694905517,0.49105956218528113,0.5200219617995586
PhysioNet,WESAD,subject_zscore,subject_dann,2,0.49152798129610975,0.46160114161135,0.5117262919828522
PhysioNet,WESAD,subject_zscore,source_only,3,0.48934998163789933,0.46820861563988786,0.4922533751722583
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),3,0.8309733532209949,0.8149916943521595,0.9188502781585101
PhysioNet,WESAD,subject_zscore,coral,3,0.4874865011289965,0.46704763437831165,0.4914879846412845
PhysioNet,WESAD,subject_zscore,mmd,3,0.48246873897819453,0.4577667241632904,0.4933005603167735
PhysioNet,WESAD,subject_zscore,dann,3,0.4794435374495951,0.4498432392768995,0.5038814935478124
PhysioNet,WESAD,subject_zscore,subject_dann,3,0.512558949615123,0.49495853182876953,0.5130589078004385
PhysioNet,WESAD,subject_zscore,source_only,4,0.481307017958498,0.4508738802952811,0.5028470346116507
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),4,0.881888454406192,0.857807489693083,0.9381550834475532
PhysioNet,WESAD,subject_zscore,coral,4,0.4829796053420987,0.4542010235107168,0.500805387185799
PhysioNet,WESAD,subject_zscore,mmd,4,0.48890092828599785,0.4687197034502424,0.49302058373299684
PhysioNet,WESAD,subject_zscore,dann,4,0.47146784087149074,0.4351395074464197,0.4893517996676642
PhysioNet,WESAD,subject_zscore,subject_dann,4,0.5196928984121328,0.5008918417732121,0.5018071215861947
PhysioNet,WESAD,subject_zscore,source_only,5,0.48928271453660244,0.46484375,0.48917908684000977
