train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
WESAD,PhysioNet,none,mmd,6,0.6170977011494253,0.5946426397175211,0.6390953230281411
WESAD,PhysioNet,none,dann,6,0.6573275862068966,0.6495574790896712,0.6606346611177171
WESAD,PhysioNet,none,subject_dann,6,0.6760057471264368,0.6777615400120943,0.7086058263971463
WESAD,PhysioNet,none,source_only,7,0.6099137931034483,0.6099903938520653,0.6571417954815696
WESAD,PhysioNet,none,finetune_k5 (uses target labels),7,0.9333333333333333,0.4827586206896552,
WESAD,PhysioNet,none,coral,7,0.6436781609195402,0.6425770308123249,0.6757208680142688
WESAD,PhysioNet,none,mmd,7,0.5948275862068966,0.5722698235806372,0.647010007927071
WESAD,PhysioNet,none,dann,7,0.6235632183908046,0.6054421768707483,0.6409284581847008
WESAD,PhysioNet,none,subject_dann,7,0.6587643678160919,0.6476785183297227,0.6826694411414982
WESAD,PhysioNet,none,source_only,8,0.6185344827586207,0.6175824175824176,0.6600153586999603
WESAD,PhysioNet,none,finetune_k5 (uses target labels),8,0.9333333333333333,0.4827586206896552,
WESAD,PhysioNet,none,coral,8,0.6515804597701149,0.649131194263124,0.6756093935790726
WESAD,PhysioNet,none,mmd,8,0.6027298850574713,0.5760166598472033,0.6466012683313516
WESAD,PhysioNet,none,dann,8,0.6214080459770115,0.5998101635514019,0.6419565001981768
WESAD,PhysioNet,none,subject_dann,8,0.6724137931034483,0.6662221166669711,0.7179077487118509
WESAD,PhysioNet,none,source_only,9,0.6408045977011494,0.6407012940397433,0.668648434403488
WESAD,PhysioNet,none,finetune_k5 (uses target labels),9,0.9333333333333333,0.4827586206896552,
WESAD,PhysioNet,none,coral,9,0.6429597701149425,0.6421364070638271,0.6772195798652397
WESAD,PhysioNet,none,mmd,9,0.5991379310344828,0.5740288893226625,0.6437648632580262
WESAD,PhysioNet,none,dann,9,0.6357758620689655,0.6275704539793817,0.6600896749900913
WESAD,PhysioNet,none,subject_dann,9,0.6602011494252873,0.653963229027152,0.6941389219183511
PhysioNet,WESAD,none,source_only,0,0.5642717553088749,0.5471123445513947,0.7142638019383499
PhysioNet,WESAD,none,finetune_k5 (uses target labels),0,0.8565704872735002,0.8763640467189528,0.9164461448536053
PhysioNet,WESAD,none,coral,0,0.5715860157022258,0.5568949270358203,0.7160362673695931
PhysioNet,WESAD,none,mmd,0,0.6500744208241964,0.6090047764058069,0.7300455614511493
PhysioNet,WESAD,none,dann,0,0.7313124197561724,0.7211018631224573,0.8065285810050786
PhysioNet,WESAD,none,subject_dann,0,0.5795763125901855,0.43222045516712415,0.7199106950109643
PhysioNet,WESAD,none,source_only,1,0.6348522377376069,0.6386200624169921,0.7520195880154067
PhysioNet,WESAD,none,finetune_k5 (uses target labels),1,0.8727668845315905,0.8809117490407505,0.9220362399702429
