train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
WESAD,PhysioNet,subject_zscore,dann,0,0.5603727524529365,0.4795607827706836,0.6436317543777287
WESAD,PhysioNet,subject_zscore,subject_dann,0,0.5224402610206094,0.3658349483204134,0.5906530209849303
WESAD,PhysioNet,subject_zscore,source_only,1,0.5561475987042862,0.4653313747946024,0.6491596638655462
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),1,0.7040229885057472,0.5215686274509804,0.7816091954022989
WESAD,PhysioNet,subject_zscore,coral,1,0.5505610065255152,0.4616683217477656,0.6541711656729731
WESAD,PhysioNet,subject_zscore,mmd,1,0.5605605370639876,0.5255529818133019,0.6203934087601521
WESAD,PhysioNet,subject_zscore,dann,1,0.5597037697760668,0.4878769455252918,0.6400051640768039
WESAD,PhysioNet,subject_zscore,subject_dann,1,0.5449978874231256,0.4655583695645508,0.6543354772076428
WESAD,PhysioNet,subject_zscore,source_only,2,0.5414651894277264,0.4497585022158044,0.6289141354865968
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),2,0.896551724137931,0.6089743589743589,0.9655172413793104
WESAD,PhysioNet,subject_zscore,coral,2,0.5379794375850899,0.4494964207133782,0.6325524623257124
WESAD,PhysioNet,subject_zscore,mmd,2,0.5654546734895075,0.5304191050767553,0.6047838129665274
WESAD,PhysioNet,subject_zscore,dann,2,0.5540937045209146,0.4771079915588586,0.6279517393549598
WESAD,PhysioNet,subject_zscore,subject_dann,2,0.5351861414957044,0.4476752822341058,0.6525515234026571
WESAD,PhysioNet,subject_zscore,source_only,3,0.5435660297638608,0.45313344893811414,0.6387024083376367
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),3,0.8879310344827587,0.5947879407256004,0.971264367816092
WESAD,PhysioNet,subject_zscore,coral,3,0.5477677104361297,0.45983451609904247,0.6402281583024271
WESAD,PhysioNet,subject_zscore,mmd,3,0.5780127693535515,0.5378214338073596,0.632106473874466
WESAD,PhysioNet,subject_zscore,dann,3,0.5505844796018966,0.46930582282527833,0.64112013520492
WESAD,PhysioNet,subject_zscore,subject_dann,3,0.5597037697760668,0.4878769455252918,0.6559316464015774
WESAD,PhysioNet,subject_zscore,source_only,4,0.5435660297638608,0.45313344893811414,0.6351579738040466
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),4,0.8706896551724138,0.5685997171145686,0.9942528735632185
