train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),9,0.9137931034482758,0.6403301886792453,1.0
WESAD,PhysioNet,subject_zscore,coral,9,0.5771794751420121,0.5050369784216453,0.7083939721139851
WESAD,PhysioNet,subject_zscore,mmd,9,0.5339655415238721,0.49380442750329867,0.5668513215342003
WESAD,PhysioNet,subject_zscore,dann,9,0.5933172151542181,0.5364672977624785,0.6815994554246279
WESAD,PhysioNet,subject_zscore,subject_dann,9,0.5568870006102999,0.47900538951494365,0.6860945495516643
PhysioNet,WESAD,subject_zscore,source_only,0,0.8179331462397601,0.7684745674107376,0.9423238612477702
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),0,0.9647209085574234,0.9596545600464457,0.9819505333287307
PhysioNet,WESAD,subject_zscore,coral,0,0.8179331462397601,0.7684745674107376,0.9358049379069001
PhysioNet,WESAD,subject_zscore,mmd,0,0.7772800609000943,0.726661233006227,0.8696215331825982
PhysioNet,WESAD,subject_zscore,dann,0,0.8143115221614989,0.7680623199790522,0.886039562337382
PhysioNet,WESAD,subject_zscore,subject_dann,0,0.7442764137116108,0.6829999583931432,0.8518940383806938
PhysioNet,WESAD,subject_zscore,source_only,1,0.798305363980321,0.7608588263654794,0.8863861020531056
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),1,0.959875211432911,0.9479805037376254,0.986192136421692
PhysioNet,WESAD,subject_zscore,coral,1,0.7874575346823764,0.7505267815752876,0.8712803790349153
PhysioNet,WESAD,subject_zscore,mmd,1,0.7906900117028166,0.7442757524128074,0.8791939827071
PhysioNet,WESAD,subject_zscore,dann,1,0.7980923272698351,0.7460716186183367,0.9234317657618761
PhysioNet,WESAD,subject_zscore,subject_dann,1,0.7988166520854874,0.7461351901110937,0.9354328337859181
PhysioNet,WESAD,subject_zscore,source_only,2,0.7891533068978447,0.7479729632200589,0.8829576312590185
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),2,0.9610575097518037,0.9467067962710466,0.9873916945700576
PhysioNet,WESAD,subject_zscore,coral,2,0.7795070046470407,0.7407129031876578,0.8543737856907503
PhysioNet,WESAD,subject_zscore,mmd,2,0.7834467635462943,0.7432551825902252,0.8814947791803482
PhysioNet,WESAD,subject_zscore,dann,2,0.7816799790939974,0.7410681128973209,0.8664742708463522
PhysioNet,WESAD,subject_zscore,subject_dann,2,0.7187120084532967,0.665656109598167,0.7850260756933634
PhysioNet,WESAD,subject_zscore,source_only,3,0.8124396395986957,0.7783340148450454,0.9015457943712861
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),3,0.9701404950119092,0.9614842599362132,0.9952276571507473
PhysioNet,WESAD,subject_zscore,coral,3,0.8034296069898765,0.7746710810958328,0.8754615795393862
PhysioNet,WESAD,subject_zscore,mmd,3,0.7930930657970982,0.7504893612279067,0.8926749457466511
PhysioNet,WESAD,subject_zscore,dann,3,0.6235243657187006,0.6229706644341618,0.7193312351584424
PhysioNet,WESAD,subject_zscore,subject_dann,3,0.7353743197027711,0.7072670629748545,0.78133912035722
PhysioNet,WESAD,subject_zscore,source_only,4,0.7869093202140593,0.74280178057083,0.8945695522252395
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),4,0.9641944837585005,0.9497521221984153,0.9888113155442024
PhysioNet,WESAD,subject_zscore,coral,4,0.7801603172258643,0.7360120823779459,0.8716439616874779
PhysioNet,WESAD,subject_zscore,mmd,4,0.7720507197800326,0.7250956052912043,0.8768079715496575
PhysioNet,WESAD,subject_zscore,dann,4,0.7125140604228921,0.7010531654958768,0.7778509992841965
PhysioNet,WESAD,subject_zscore,subject_dann,4,0.7720336768431936,0.7337985806059952,0.8624180518786998
PhysioNet,WESAD,subject_zscore,source_only,5,0.7888351720768523,0.745995321376852,0.8859884335268654
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),5,0.9744597673374987,0.9632085020242915,0.9921812972487832
PhysioNet,WESAD,subject_zscore,coral,5,0.7878637246770364,0.7487198494311611,0.8696044902457591
