task,normalisation,modality,subject,accuracy
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:S18,0.5454545454545454
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f01,0.7894736842105263
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f02,0.3125
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f03,0.25
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f04,0.75
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f05,1.0
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f06,0.5833333333333334
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f07,0.5833333333333334
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f08,0.9230769230769231
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f09,0.8333333333333334
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f10,0.5833333333333334
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f11,0.7692307692307693
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f12,0.6666666666666666
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f14,0.25
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f15,0.9230769230769231
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f16,0.5833333333333334
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f17,0.5833333333333334
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,PhysioNet:f18,0.36363636363636365
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S10,0.819672131147541
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S11,0.7457627118644068
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S13,0.8305084745762712
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S14,0.7457627118644068
shared_Baseline_vs_Stress_pooled,subject_zscore,acc_only,WESAD:S15,0.8135593220338984
