features,test_dataset,trained_on,split,balanced_accuracy,auroc
hr_hrv_eda,Campanella2024,all_datasets,3,0.8541666666666667,0.907986111111111
hr_hrv_eda,Campanella2024,within_dataset,4,0.9166666666666667,0.8333333333333334
hr_hrv_eda,Campanella2024,other_datasets_only,4,0.8125,0.8697916666666667
hr_hrv_eda,Campanella2024,all_datasets,4,0.875,0.9322916666666667
hr_hrv_eda,Campanella2024,within_dataset,5,0.8333333333333334,0.7890625
hr_hrv_eda,Campanella2024,other_datasets_only,5,0.8333333333333334,0.9010416666666666
hr_hrv_eda,Campanella2024,all_datasets,5,0.8541666666666667,0.9079861111111112
hr_hrv_eda,Campanella2024,within_dataset,6,0.9791666666666667,1.0
hr_hrv_eda,Campanella2024,other_datasets_only,6,0.9375,0.9618055555555556
hr_hrv_eda,Campanella2024,all_datasets,6,0.9375,0.9913194444444444
hr_hrv_eda,Campanella2024,within_dataset,7,0.9166666666666667,0.9913194444444445
hr_hrv_eda,Campanella2024,other_datasets_only,7,0.8958333333333333,0.9930555555555556
hr_hrv_eda,Campanella2024,all_datasets,7,0.9583333333333333,0.998263888888889
hr_hrv_eda,Campanella2024,within_dataset,8,1.0,1.0
hr_hrv_eda,Campanella2024,other_datasets_only,8,0.75,0.8454861111111112
hr_hrv_eda,Campanella2024,all_datasets,8,0.8958333333333333,0.9427083333333334
hr_hrv_eda,Campanella2024,within_dataset,9,0.9166666666666667,0.9053819444444445
hr_hrv_eda,Campanella2024,other_datasets_only,9,0.7291666666666667,0.8072916666666666
hr_hrv_eda,Campanella2024,all_datasets,9,0.8333333333333334,0.8645833333333334
hr_hrv_eda,Campanella2024,within_dataset,10,0.75,0.7534722222222221
hr_hrv_eda,Campanella2024,other_datasets_only,10,0.7083333333333334,0.7604166666666667
hr_hrv_eda,Campanella2024,all_datasets,10,0.8333333333333334,0.828125
hr_hrv_eda,Campanella2024,within_dataset,11,0.9375,1.0
