features,test_dataset,trained_on,split,balanced_accuracy,auroc,exercise_called_stress
hr_hrv_eda,Campanella2024,other_datasets_only,18,0.975,1.0,
hr_hrv_eda,Campanella2024,all_datasets,18,0.975,1.0,
hr_hrv_eda,Campanella2024,within_dataset,19,0.8333333333333333,0.9325396825396824,
hr_hrv_eda,Campanella2024,other_datasets_only,19,0.9047619047619048,0.9523809523809523,
hr_hrv_eda,Campanella2024,all_datasets,19,0.9047619047619048,0.9682539682539681,
hr_hrv_eda,PhysioNet,within_dataset,0,0.7829780746736148,0.9232197799151813,0.033807829181494664
hr_hrv_eda,PhysioNet,other_datasets_only,0,0.5511544751503727,0.5625467749535715,0.7330960854092526
hr_hrv_eda,PhysioNet,all_datasets,0,0.7856667683011337,0.8833328713584833,0.033807829181494664
hr_hrv_eda,PhysioNet,within_dataset,1,0.8279167779657496,0.9601994479565488,0.02142857142857143
hr_hrv_eda,PhysioNet,other_datasets_only,1,0.6078562312646544,0.6046656575549818,0.7440476190476191
hr_hrv_eda,PhysioNet,all_datasets,1,0.9129195975425162,0.9692220936099487,0.02261904761904762
hr_hrv_eda,PhysioNet,within_dataset,2,0.7154150197628459,0.8167445203018326,0.07557354925775979
hr_hrv_eda,PhysioNet,other_datasets_only,2,0.5291501976284585,0.5546622349982033,0.6234817813765182
hr_hrv_eda,PhysioNet,all_datasets,2,0.7460474308300395,0.8226509162773985,0.09446693657219973
hr_hrv_eda,PhysioNet,within_dataset,3,0.8245415207088398,0.9448176385740779,0.0392156862745098
hr_hrv_eda,PhysioNet,other_datasets_only,3,0.6372140943746136,0.7257160519266433,0.6522875816993464
hr_hrv_eda,PhysioNet,all_datasets,3,0.8490315268905831,0.9262724088192872,0.0718954248366013
hr_hrv_eda,PhysioNet,within_dataset,4,0.7503787878787879,0.9119809203142536,0.012727272727272728
hr_hrv_eda,PhysioNet,other_datasets_only,4,0.547979797979798,0.5609708193041526,0.6781818181818182
hr_hrv_eda,PhysioNet,all_datasets,4,0.7737373737373737,0.8885802469135803,0.03636363636363636
hr_hrv_eda,PhysioNet,within_dataset,5,0.7519117647058824,0.8912941176470589,0.028938906752411574
hr_hrv_eda,PhysioNet,other_datasets_only,5,0.6222058823529412,0.6370294117647058,0.5996784565916399
hr_hrv_eda,PhysioNet,all_datasets,5,0.809264705882353,0.9102941176470588,0.09003215434083602
hr_hrv_eda,PhysioNet,within_dataset,6,0.9402209871642186,0.9847161572052402,0.008021390374331552
hr_hrv_eda,PhysioNet,other_datasets_only,6,0.5948292973402144,0.6315336773852058,0.81951871657754
hr_hrv_eda,PhysioNet,all_datasets,6,0.9217943628423977,0.983095143575493,0.001336898395721925
hr_hrv_eda,PhysioNet,within_dataset,7,0.861416391104195,0.9431044543863062,0.0417607223476298
hr_hrv_eda,PhysioNet,other_datasets_only,7,0.6054026453997277,0.6726642028139791,0.7167042889390519
hr_hrv_eda,PhysioNet,all_datasets,7,0.8712799066329509,0.9555209751669584,0.03837471783295711
hr_hrv_eda,PhysioNet,within_dataset,8,0.7759907545625271,0.9201617951557761,0.04499437570303712
hr_hrv_eda,PhysioNet,other_datasets_only,8,0.5389439976886407,0.5942360475754803,0.7851518560179978
hr_hrv_eda,PhysioNet,all_datasets,8,0.8266841623729957,0.9315019020561467,0.0686164229471316
hr_hrv_eda,PhysioNet,within_dataset,9,0.7998846597462514,0.9314573580297171,0.03506787330316742
hr_hrv_eda,PhysioNet,other_datasets_only,9,0.6288927335640138,0.7190277495081077,0.6504524886877828
hr_hrv_eda,PhysioNet,all_datasets,9,0.8424163783160323,0.9428217653843545,0.03506787330316742
hr_hrv_eda,PhysioNet,within_dataset,10,0.9046410536727576,0.961033890363892,0.06241872561768531
hr_hrv_eda,PhysioNet,other_datasets_only,10,0.5518116507886928,0.5991202040710084,0.8491547464239272
hr_hrv_eda,PhysioNet,all_datasets,10,0.8639830287885887,0.9465875370919881,0.07282184655396619
hr_hrv_eda,PhysioNet,within_dataset,11,0.7972209423575916,0.9112447559230787,0.04011461318051576
hr_hrv_eda,PhysioNet,other_datasets_only,11,0.5106215292092053,0.537381477799064,0.8209169054441261
hr_hrv_eda,PhysioNet,all_datasets,11,0.8351844217571598,0.9189077769963867,0.055873925501432664
hr_hrv_eda,PhysioNet,within_dataset,12,0.8515683147262094,0.9361775651249336,0.022700119474313024
hr_hrv_eda,PhysioNet,other_datasets_only,12,0.4744683678894205,0.5249601275917066,0.7921146953405018
hr_hrv_eda,PhysioNet,all_datasets,12,0.7648989898989899,0.8983785220627326,0.056152927120669056
hr_hrv_eda,PhysioNet,within_dataset,13,0.7717739945719221,0.8634344929681717,0.06043329532497149
hr_hrv_eda,PhysioNet,other_datasets_only,13,0.5925240562546261,0.61882144913233,0.677309007981756
hr_hrv_eda,PhysioNet,all_datasets,13,0.8015050579817419,0.8603709186610741,0.11516533637400228
hr_hrv_eda,PhysioNet,within_dataset,14,0.8167541336031109,0.8459738863772881,0.04378109452736319
hr_hrv_eda,PhysioNet,other_datasets_only,14,0.6687426891340773,0.7384685909392684,0.5393034825870647
hr_hrv_eda,PhysioNet,all_datasets,14,0.8069615250861497,0.8746957099048401,0.07562189054726368
hr_hrv_eda,PhysioNet,within_dataset,15,0.8283799533799534,0.9369172494172494,0.03547297297297297
hr_hrv_eda,PhysioNet,other_datasets_only,15,0.6400058275058275,0.6749222999222999,0.6300675675675675
hr_hrv_eda,PhysioNet,all_datasets,15,0.8473921911421911,0.9240481740481741,0.04054054054054054
hr_hrv_eda,PhysioNet,within_dataset,16,0.7946201381315885,0.8942981772861818,0.060431654676258995
hr_hrv_eda,PhysioNet,other_datasets_only,16,0.6551254089422028,0.6898270758685153,0.5597122302158274
hr_hrv_eda,PhysioNet,all_datasets,16,0.8085241730279898,0.9190164615464507,0.07338129496402877
hr_hrv_eda,PhysioNet,within_dataset,17,0.7509427210921802,0.891662767333682,0.08163265306122448
hr_hrv_eda,PhysioNet,other_datasets_only,17,0.6254713605460901,0.6900993641793509,0.6827458256029685
hr_hrv_eda,PhysioNet,all_datasets,17,0.8069417302028571,0.9061407613332966,0.12244897959183673
hr_hrv_eda,PhysioNet,within_dataset,18,0.8606770106602668,0.9494614053692025,0.032357473035439135
hr_hrv_eda,PhysioNet,other_datasets_only,18,0.5636127699949768,0.6211698387006753,0.7087827426810478
hr_hrv_eda,PhysioNet,all_datasets,18,0.822556789641123,0.9188201149746051,0.053929121725731895
hr_hrv_eda,PhysioNet,within_dataset,19,0.6924757781900639,0.8104514533085962,0.08085612366230678
hr_hrv_eda,PhysioNet,other_datasets_only,19,0.5142857142857142,0.5395382395382395,0.6444708680142688
hr_hrv_eda,PhysioNet,all_datasets,19,0.746134817563389,0.8286126571840857,0.1248513674197384
hr_hrv_eda,Stress-Predict,within_dataset,0,0.7254678307404676,0.7809900344762526,
hr_hrv_eda,Stress-Predict,other_datasets_only,0,0.6756402120032247,0.7465223581070651,
hr_hrv_eda,Stress-Predict,all_datasets,0,0.6849453697192158,0.7745493216239859,
hr_hrv_eda,Stress-Predict,within_dataset,1,0.6748283752860411,0.7465522501906942,
hr_hrv_eda,Stress-Predict,other_datasets_only,1,0.6809687261632342,0.745019069412662,
hr_hrv_eda,Stress-Predict,all_datasets,1,0.6763157894736842,0.7731502669717772,
hr_hrv_eda,Stress-Predict,within_dataset,2,0.642379679144385,0.6968980774127833,
hr_hrv_eda,Stress-Predict,other_datasets_only,2,0.6087344028520498,0.660006047873695,
hr_hrv_eda,Stress-Predict,all_datasets,2,0.607174688057041,0.6950996307613955,
hr_hrv_eda,Stress-Predict,within_dataset,3,0.6804224883566201,0.7541749833666,
hr_hrv_eda,Stress-Predict,other_datasets_only,3,0.680189620758483,0.733699268130406,
hr_hrv_eda,Stress-Predict,all_datasets,3,0.672039254823686,0.756187624750499,
hr_hrv_eda,Stress-Predict,within_dataset,4,0.7030417820083208,0.789568257976786,
hr_hrv_eda,Stress-Predict,other_datasets_only,4,0.7314117818464378,0.791154711605394,
hr_hrv_eda,Stress-Predict,all_datasets,4,0.7335891085101905,0.8124908940799378,
hr_hrv_eda,Stress-Predict,within_dataset,5,0.6849996987588867,0.8148270876009158,
hr_hrv_eda,Stress-Predict,other_datasets_only,5,0.6638902277382817,0.7246731533919748,
hr_hrv_eda,Stress-Predict,all_datasets,5,0.6867619592722014,0.763744125798289,
hr_hrv_eda,Stress-Predict,within_dataset,6,0.685662204159694,0.801577814965336,
hr_hrv_eda,Stress-Predict,other_datasets_only,6,0.6569746593354052,0.7061020798469997,
hr_hrv_eda,Stress-Predict,all_datasets,6,0.6758008606263448,0.7514567893856084,
hr_hrv_eda,Stress-Predict,within_dataset,7,0.7457185940473199,0.824184109431659,
hr_hrv_eda,Stress-Predict,other_datasets_only,7,0.6233080817147165,0.7037213226582414,
hr_hrv_eda,Stress-Predict,all_datasets,7,0.6813628693498007,0.768714321617061,
hr_hrv_eda,Stress-Predict,within_dataset,8,0.6998246453052765,0.766437691114879,
hr_hrv_eda,Stress-Predict,other_datasets_only,8,0.6342985087604887,0.7005420054200542,
hr_hrv_eda,Stress-Predict,all_datasets,8,0.65881193571294,0.7509745953074504,
hr_hrv_eda,Stress-Predict,within_dataset,9,0.7414760685644529,0.8151099506620776,
hr_hrv_eda,Stress-Predict,other_datasets_only,9,0.6404435326630611,0.7337278106508875,
hr_hrv_eda,Stress-Predict,all_datasets,9,0.6916718943388549,0.7793950594259168,
hr_hrv_eda,Stress-Predict,within_dataset,10,0.7354628808044957,0.818692694469092,
hr_hrv_eda,Stress-Predict,other_datasets_only,10,0.6291333924874297,0.7138814946268361,
hr_hrv_eda,Stress-Predict,all_datasets,10,0.6984619934930494,0.7790002957704821,
hr_hrv_eda,Stress-Predict,within_dataset,11,0.6661306460834763,0.7004180960548885,
hr_hrv_eda,Stress-Predict,other_datasets_only,11,0.5660020011435105,0.6363725700400229,
hr_hrv_eda,Stress-Predict,all_datasets,11,0.5911503001715266,0.6697398513436249,
hr_hrv_eda,Stress-Predict,within_dataset,12,0.7069784137447177,0.7781983716490725,
hr_hrv_eda,Stress-Predict,other_datasets_only,12,0.6476202907536426,0.7112858751162525,
hr_hrv_eda,Stress-Predict,all_datasets,12,0.6655354141852534,0.7448237040904566,
hr_hrv_eda,Stress-Predict,within_dataset,13,0.7026202331794996,0.7494914379402478,
hr_hrv_eda,Stress-Predict,other_datasets_only,13,0.6067069468059267,0.6653965265970366,
hr_hrv_eda,Stress-Predict,all_datasets,13,0.6305562302647558,0.7036297668205005,
hr_hrv_eda,Stress-Predict,within_dataset,14,0.6911569955048216,0.7677522242739633,
hr_hrv_eda,Stress-Predict,other_datasets_only,14,0.6287374330852591,0.7103874060395798,
hr_hrv_eda,Stress-Predict,all_datasets,14,0.6535168709081753,0.7485870964131833,
hr_hrv_eda,Stress-Predict,within_dataset,15,0.6424037981009496,0.68320006663335,
hr_hrv_eda,Stress-Predict,other_datasets_only,15,0.5227636181909046,0.5416041979010495,
hr_hrv_eda,Stress-Predict,all_datasets,15,0.5410544727636182,0.6086040313176745,
hr_hrv_eda,Stress-Predict,within_dataset,16,0.6814300188160372,0.7515972954531357,
hr_hrv_eda,Stress-Predict,other_datasets_only,16,0.6946736141265016,0.7426338316481608,
hr_hrv_eda,Stress-Predict,all_datasets,16,0.6762917933130699,0.7656162769058991,
hr_hrv_eda,Stress-Predict,within_dataset,17,0.7016709016709017,0.7575267575267576,
hr_hrv_eda,Stress-Predict,other_datasets_only,17,0.6835527835527836,0.7311542311542312,
hr_hrv_eda,Stress-Predict,all_datasets,17,0.6913297913297913,0.755886655886656,
hr_hrv_eda,Stress-Predict,within_dataset,18,0.7053656446391163,0.7767885482130389,
hr_hrv_eda,Stress-Predict,other_datasets_only,18,0.6139306798705009,0.6402272583000064,
hr_hrv_eda,Stress-Predict,all_datasets,18,0.6296340379610232,0.6953199390592268,
hr_hrv_eda,Stress-Predict,within_dataset,19,0.7289156626506024,0.7888411755128623,
hr_hrv_eda,Stress-Predict,other_datasets_only,19,0.7368121133181375,0.770453435363074,
hr_hrv_eda,Stress-Predict,all_datasets,19,0.7284272224031261,0.7851778736567893,
hr_hrv_eda,UBFC-Phys,within_dataset,0,0.8,0.9175000000000001,
hr_hrv_eda,UBFC-Phys,other_datasets_only,0,0.925,0.9650000000000001,
hr_hrv_eda,UBFC-Phys,all_datasets,0,0.925,0.965,
hr_hrv_eda,UBFC-Phys,within_dataset,1,0.775,1.0,
hr_hrv_eda,UBFC-Phys,other_datasets_only,1,0.8,0.905,
hr_hrv_eda,UBFC-Phys,all_datasets,1,0.85,0.935,
hr_hrv_eda,UBFC-Phys,within_dataset,2,0.95,0.9912500000000001,
hr_hrv_eda,UBFC-Phys,other_datasets_only,2,0.8625,0.93625,
hr_hrv_eda,UBFC-Phys,all_datasets,2,0.8875,0.9450000000000001,
hr_hrv_eda,UBFC-Phys,within_dataset,3,0.875,0.885,
hr_hrv_eda,UBFC-Phys,other_datasets_only,3,0.875,0.915,
hr_hrv_eda,UBFC-Phys,all_datasets,3,0.9,0.925,
hr_hrv_eda,UBFC-Phys,within_dataset,4,0.9333333333333333,0.9816666666666667,
hr_hrv_eda,UBFC-Phys,other_datasets_only,4,0.875,0.9450000000000001,
hr_hrv_eda,UBFC-Phys,all_datasets,4,0.875,0.96,
hr_hrv_eda,UBFC-Phys,within_dataset,5,0.975,0.9787499999999999,
hr_hrv_eda,UBFC-Phys,other_datasets_only,5,0.775,0.86375,
hr_hrv_eda,UBFC-Phys,all_datasets,5,0.8125,0.9199999999999999,
hr_hrv_eda,UBFC-Phys,within_dataset,6,0.7,0.8350000000000001,
hr_hrv_eda,UBFC-Phys,other_datasets_only,6,0.6499999999999999,0.7,
hr_hrv_eda,UBFC-Phys,all_datasets,6,0.675,0.71,
hr_hrv_eda,UBFC-Phys,within_dataset,7,0.825,0.9450000000000001,
hr_hrv_eda,UBFC-Phys,other_datasets_only,7,0.925,0.965,
hr_hrv_eda,UBFC-Phys,all_datasets,7,0.925,0.9625,
hr_hrv_eda,UBFC-Phys,within_dataset,8,0.9,0.9733333333333334,
hr_hrv_eda,UBFC-Phys,other_datasets_only,8,0.7916666666666666,0.835,
hr_hrv_eda,UBFC-Phys,all_datasets,8,0.7916666666666666,0.855,
hr_hrv_eda,UBFC-Phys,within_dataset,9,0.9,0.9625,
hr_hrv_eda,UBFC-Phys,other_datasets_only,9,0.95,0.99125,
hr_hrv_eda,UBFC-Phys,all_datasets,9,0.9624999999999999,0.99,
hr_hrv_eda,UBFC-Phys,within_dataset,10,0.825,0.9075,
hr_hrv_eda,UBFC-Phys,other_datasets_only,10,0.7,0.7374999999999999,
hr_hrv_eda,UBFC-Phys,all_datasets,10,0.75,0.7975,
hr_hrv_eda,UBFC-Phys,within_dataset,11,0.8,0.89,
hr_hrv_eda,UBFC-Phys,other_datasets_only,11,0.7,0.7274999999999999,
hr_hrv_eda,UBFC-Phys,all_datasets,11,0.7,0.7849999999999999,
hr_hrv_eda,UBFC-Phys,within_dataset,12,0.875,0.955,
hr_hrv_eda,UBFC-Phys,other_datasets_only,12,0.975,0.975,
hr_hrv_eda,UBFC-Phys,all_datasets,12,0.975,0.975,
hr_hrv_eda,UBFC-Phys,within_dataset,13,0.9,0.97,
hr_hrv_eda,UBFC-Phys,other_datasets_only,13,0.875,0.9416666666666667,
hr_hrv_eda,UBFC-Phys,all_datasets,13,0.8416666666666666,0.9566666666666667,
hr_hrv_eda,UBFC-Phys,within_dataset,14,0.9,1.0,
hr_hrv_eda,UBFC-Phys,other_datasets_only,14,0.9,0.97,
hr_hrv_eda,UBFC-Phys,all_datasets,14,0.9,0.97,
hr_hrv_eda,UBFC-Phys,within_dataset,15,0.95,1.0,
hr_hrv_eda,UBFC-Phys,other_datasets_only,15,0.825,0.89,
hr_hrv_eda,UBFC-Phys,all_datasets,15,0.875,0.9450000000000001,
hr_hrv_eda,UBFC-Phys,within_dataset,16,1.0,1.0,
hr_hrv_eda,UBFC-Phys,other_datasets_only,16,1.0,1.0,
hr_hrv_eda,UBFC-Phys,all_datasets,16,1.0,1.0,
hr_hrv_eda,UBFC-Phys,within_dataset,17,0.875,0.9675,
hr_hrv_eda,UBFC-Phys,other_datasets_only,17,1.0,1.0,
hr_hrv_eda,UBFC-Phys,all_datasets,17,1.0,1.0,
hr_hrv_eda,UBFC-Phys,within_dataset,18,0.7749999999999999,0.875,
hr_hrv_eda,UBFC-Phys,other_datasets_only,18,0.65,0.6874999999999999,
hr_hrv_eda,UBFC-Phys,all_datasets,18,0.625,0.7475,
hr_hrv_eda,UBFC-Phys,within_dataset,19,1.0,1.0,
hr_hrv_eda,UBFC-Phys,other_datasets_only,19,1.0,1.0,
hr_hrv_eda,UBFC-Phys,all_datasets,19,1.0,1.0,
hr_hrv_eda,WESAD,within_dataset,0,0.9931506849315068,0.9994844601561349,
hr_hrv_eda,WESAD,other_datasets_only,0,0.8159891000147297,0.9392399469730447,
hr_hrv_eda,WESAD,all_datasets,0,0.8707836205626749,0.9765061128295772,
hr_hrv_eda,WESAD,within_dataset,1,0.9473502304147465,0.9915514592933948,
hr_hrv_eda,WESAD,other_datasets_only,1,0.7796850998463901,0.9526881720430107,
hr_hrv_eda,WESAD,all_datasets,1,0.8303763440860215,0.9801075268817204,
hr_hrv_eda,WESAD,within_dataset,2,0.8834790473319265,0.969550798914682,
hr_hrv_eda,WESAD,other_datasets_only,2,0.7725354235755201,0.9378956888754899,
hr_hrv_eda,WESAD,all_datasets,2,0.8613204703044921,0.9463370515526078,
hr_hrv_eda,WESAD,within_dataset,3,0.9931192660550459,0.9997706422018348,
hr_hrv_eda,WESAD,other_datasets_only,3,0.8830275229357798,0.9753822629969419,
hr_hrv_eda,WESAD,all_datasets,3,0.9357798165137614,0.9972477064220184,
hr_hrv_eda,WESAD,within_dataset,4,0.9803877535743692,0.9973800434164233,
hr_hrv_eda,WESAD,other_datasets_only,4,0.748446740025451,0.938094168725204,
hr_hrv_eda,WESAD,all_datasets,4,0.8123736806647204,0.9765701025525862,
hr_hrv_eda,WESAD,within_dataset,5,0.9838709677419355,0.9971582181259601,
hr_hrv_eda,WESAD,other_datasets_only,5,0.8013056835637481,0.9546850998463902,
hr_hrv_eda,WESAD,all_datasets,5,0.8672427035330261,0.9864055299539171,
hr_hrv_eda,WESAD,within_dataset,6,0.7806570690291621,0.9329272794389074,
hr_hrv_eda,WESAD,other_datasets_only,6,0.7324104835732743,0.8751937984496124,
hr_hrv_eda,WESAD,all_datasets,6,0.8277593207825766,0.9086009597637504,
hr_hrv_eda,WESAD,within_dataset,7,0.859375,0.9598214285714286,
hr_hrv_eda,WESAD,other_datasets_only,7,0.6996687788018433,0.8882128456221198,
hr_hrv_eda,WESAD,all_datasets,7,0.7812139976958525,0.9166186635944701,
hr_hrv_eda,WESAD,within_dataset,8,0.933406360957921,0.9769585253456221,
hr_hrv_eda,WESAD,other_datasets_only,8,0.8164236609503663,0.929969026214399,
hr_hrv_eda,WESAD,all_datasets,8,0.8602024627936844,0.9575432499811136,
hr_hrv_eda,WESAD,within_dataset,9,0.9814814814814814,0.9990740740740741,
hr_hrv_eda,WESAD,other_datasets_only,9,0.8273148148148148,0.9672067901234567,
hr_hrv_eda,WESAD,all_datasets,9,0.9106481481481481,0.9895833333333333,
hr_hrv_eda,WESAD,within_dataset,10,0.9640168970814131,0.9920890937019969,
hr_hrv_eda,WESAD,other_datasets_only,10,0.7566436251920123,0.959216589861751,
hr_hrv_eda,WESAD,all_datasets,10,0.8257680491551459,0.9801843317972351,
hr_hrv_eda,WESAD,within_dataset,11,0.8892209101382489,0.9663018433179723,
hr_hrv_eda,WESAD,other_datasets_only,11,0.7558683755760369,0.8825604838709676,
hr_hrv_eda,WESAD,all_datasets,11,0.8180803571428572,0.9250432027649769,
hr_hrv_eda,WESAD,within_dataset,12,0.8108472172988301,0.9073378234668558,
hr_hrv_eda,WESAD,other_datasets_only,12,0.7419000354484226,0.9174051754696918,
hr_hrv_eda,WESAD,all_datasets,12,0.7971995746189295,0.913328606876994,
hr_hrv_eda,WESAD,within_dataset,13,0.9147465437788018,0.9736137951538576,
hr_hrv_eda,WESAD,other_datasets_only,13,0.8179723502304148,0.9177196372825925,
hr_hrv_eda,WESAD,all_datasets,13,0.8640552995391706,0.9525791586145385,
hr_hrv_eda,WESAD,within_dataset,14,0.9815668202764978,0.9971100523314849,
hr_hrv_eda,WESAD,other_datasets_only,14,0.7956728891666016,0.9602436928844801,
hr_hrv_eda,WESAD,all_datasets,14,0.8624931656642975,0.9834413809263454,
hr_hrv_eda,WESAD,within_dataset,15,0.8432835820895522,0.966159983492675,
hr_hrv_eda,WESAD,other_datasets_only,15,0.7178966916569227,0.9002682440332896,
hr_hrv_eda,WESAD,all_datasets,15,0.7921796547217828,0.916706788637458,
hr_hrv_eda,WESAD,within_dataset,16,0.8484848484848485,0.9724200530652144,
hr_hrv_eda,WESAD,other_datasets_only,16,0.7270981706465578,0.8933109900851836,
hr_hrv_eda,WESAD,all_datasets,16,0.8084066471163245,0.9308057533863986,
hr_hrv_eda,WESAD,within_dataset,17,0.8888888888888888,0.9767048794826573,
hr_hrv_eda,WESAD,other_datasets_only,17,0.8118386243386243,0.9237213403880069,
hr_hrv_eda,WESAD,all_datasets,17,0.8812830687830688,0.9443709582598471,
hr_hrv_eda,WESAD,within_dataset,18,0.9160852713178295,0.9782945736434108,
hr_hrv_eda,WESAD,other_datasets_only,18,0.8182170542635658,0.9289922480620154,
hr_hrv_eda,WESAD,all_datasets,18,0.8763565891472869,0.9662015503875969,
hr_hrv_eda,WESAD,within_dataset,19,0.9227150537634409,0.9831989247311829,
hr_hrv_eda,WESAD,other_datasets_only,19,0.8125746714456392,0.9364545997610513,
hr_hrv_eda,WESAD,all_datasets,19,0.887768817204301,0.9742383512544803,
