features,test_dataset,trained_on,split,balanced_accuracy,auroc
physiology,Campanella2024,within_dataset,9,0.6354166666666667,0.6302083333333334
physiology,Campanella2024,other_datasets_only,9,0.65625,0.7630208333333334
physiology,Campanella2024,all_datasets,9,0.65625,0.7630208333333334
physiology,Campanella2024,within_dataset,10,0.6547619047619048,0.638888888888889
physiology,Campanella2024,other_datasets_only,10,0.7708333333333333,0.7876984126984127
physiology,Campanella2024,all_datasets,10,0.7916666666666666,0.7857142857142858
physiology,Campanella2024,within_dataset,11,0.5694444444444444,0.5740740740740741
physiology,Campanella2024,other_datasets_only,11,0.6180555555555556,0.7731481481481481
physiology,Campanella2024,all_datasets,11,0.6388888888888888,0.7685185185185185
physiology,Campanella2024,within_dataset,12,0.6488095238095238,0.6547619047619047
physiology,Campanella2024,other_datasets_only,12,0.6428571428571428,0.6746031746031745
physiology,Campanella2024,all_datasets,12,0.6428571428571428,0.6646825396825397
physiology,Campanella2024,within_dataset,13,0.5371376811594203,0.6231884057971014
physiology,Campanella2024,other_datasets_only,13,0.677536231884058,0.7644927536231885
physiology,Campanella2024,all_datasets,13,0.7228260869565217,0.7989130434782609
physiology,Campanella2024,within_dataset,14,0.5208333333333334,0.6011904761904762
physiology,Campanella2024,other_datasets_only,14,0.8214285714285714,0.9027777777777779
physiology,Campanella2024,all_datasets,14,0.8244047619047619,0.9007936507936508
physiology,Campanella2024,within_dataset,15,0.75,0.7023809523809523
physiology,Campanella2024,other_datasets_only,15,0.7053571428571428,0.8035714285714286
physiology,Campanella2024,all_datasets,15,0.6845238095238095,0.8055555555555556
physiology,Campanella2024,within_dataset,16,0.7529761904761905,0.7599206349206349
physiology,Campanella2024,other_datasets_only,16,0.6696428571428572,0.6924603174603174
physiology,Campanella2024,all_datasets,16,0.6696428571428572,0.6884920634920635
physiology,Campanella2024,within_dataset,17,0.7210144927536233,0.7427536231884058
physiology,Campanella2024,other_datasets_only,17,0.8079710144927537,0.9112318840579711
physiology,Campanella2024,all_datasets,17,0.7871376811594203,0.9239130434782609
physiology,Campanella2024,within_dataset,18,0.7041666666666666,0.76875
physiology,Campanella2024,other_datasets_only,18,0.8125,0.78125
physiology,Campanella2024,all_datasets,18,0.8125,0.7666666666666668
physiology,Campanella2024,within_dataset,19,0.7023809523809523,0.7083333333333333
physiology,Campanella2024,other_datasets_only,19,0.7440476190476191,0.8551587301587301
physiology,Campanella2024,all_datasets,19,0.7678571428571428,0.8492063492063492
physiology,PhysioNet,within_dataset,0,0.613237639553429,0.695933014354067
physiology,PhysioNet,other_datasets_only,0,0.6737240829346093,0.8186204146730462
physiology,PhysioNet,all_datasets,0,0.706060606060606,0.8160287081339713
physiology,PhysioNet,within_dataset,1,0.6818283166109254,0.7962095875139353
physiology,PhysioNet,other_datasets_only,1,0.6653288740245262,0.7790412486064661
physiology,PhysioNet,all_datasets,1,0.7876811594202898,0.819732441471572
physiology,PhysioNet,within_dataset,2,0.6580669710806697,0.6903348554033486
physiology,PhysioNet,other_datasets_only,2,0.659627092846271,0.7990106544901066
physiology,PhysioNet,all_datasets,2,0.6562024353120244,0.7996955859969559
physiology,PhysioNet,within_dataset,3,0.6126987698769877,0.6972697269726973
physiology,PhysioNet,other_datasets_only,3,0.7149339933993399,0.7716021602160216
physiology,PhysioNet,all_datasets,3,0.6742424242424242,0.7614761476147615
physiology,PhysioNet,within_dataset,4,0.6708544344890274,0.7354239709128684
physiology,PhysioNet,other_datasets_only,4,0.7608752110115569,0.8470328528762499
physiology,PhysioNet,all_datasets,4,0.7296779639007921,0.8204129333852747
physiology,PhysioNet,within_dataset,5,0.7045751633986927,0.7343653250773993
physiology,PhysioNet,other_datasets_only,5,0.6949088407292742,0.8421052631578947
physiology,PhysioNet,all_datasets,5,0.7794289645682835,0.8745786033711731
physiology,PhysioNet,within_dataset,6,0.5790338645418327,0.6669322709163347
physiology,PhysioNet,other_datasets_only,6,0.5862549800796812,0.7641434262948208
physiology,PhysioNet,all_datasets,6,0.5757470119521912,0.7239043824701195
physiology,PhysioNet,within_dataset,7,0.602759009009009,0.7236768018018017
physiology,PhysioNet,other_datasets_only,7,0.6573761261261262,0.7456362612612611
physiology,PhysioNet,all_datasets,7,0.6590653153153153,0.7477477477477477
physiology,PhysioNet,within_dataset,8,0.5958333333333333,0.6891975308641975
physiology,PhysioNet,other_datasets_only,8,0.5645833333333333,0.6990740740740741
physiology,PhysioNet,all_datasets,8,0.5833333333333333,0.711766975308642
physiology,PhysioNet,within_dataset,9,0.6184782608695653,0.7039855072463769
physiology,PhysioNet,other_datasets_only,9,0.7339130434782608,0.8269565217391304
physiology,PhysioNet,all_datasets,9,0.7666666666666666,0.8544202898550725
physiology,PhysioNet,within_dataset,10,0.7879907133811734,0.8863092725481918
physiology,PhysioNet,other_datasets_only,10,0.824539186717321,0.8817011397214014
physiology,PhysioNet,all_datasets,10,0.8266146053186999,0.9159983115238498
physiology,PhysioNet,within_dataset,11,0.6587031924683231,0.709067742620514
physiology,PhysioNet,other_datasets_only,11,0.6522970198909889,0.7483896085510016
physiology,PhysioNet,all_datasets,11,0.6432717491328661,0.7542648828484463
physiology,PhysioNet,within_dataset,12,0.7135669673837612,0.8064712005551701
physiology,PhysioNet,other_datasets_only,12,0.720853573907009,0.8139312977099237
physiology,PhysioNet,all_datasets,12,0.7739417071478141,0.857911172796669
physiology,PhysioNet,within_dataset,13,0.6591101694915253,0.8136652542372882
physiology,PhysioNet,other_datasets_only,13,0.6898305084745763,0.7695974576271187
physiology,PhysioNet,all_datasets,13,0.7258474576271186,0.8184322033898305
physiology,PhysioNet,within_dataset,14,0.7170617125774077,0.7936152039291051
physiology,PhysioNet,other_datasets_only,14,0.6944800341661328,0.7889707452487722
physiology,PhysioNet,all_datasets,14,0.6991244928464659,0.825645953448644
physiology,PhysioNet,within_dataset,15,0.6717218654950997,0.6747211895910782
physiology,PhysioNet,other_datasets_only,15,0.713458938830686,0.8001013856032444
physiology,PhysioNet,all_datasets,15,0.6863805339641771,0.7972287935113214
physiology,PhysioNet,within_dataset,16,0.6251870557426112,0.7498129442573886
physiology,PhysioNet,other_datasets_only,16,0.5984380845491957,0.7658062102506547
physiology,PhysioNet,all_datasets,16,0.6531051253273475,0.7542087542087542
physiology,PhysioNet,within_dataset,17,0.6859643734643734,0.6855804668304669
physiology,PhysioNet,other_datasets_only,17,0.7156019656019657,0.792536855036855
physiology,PhysioNet,all_datasets,17,0.7526105651105651,0.8103501228501228
physiology,PhysioNet,within_dataset,18,0.7027100271002711,0.7229268292682927
physiology,PhysioNet,other_datasets_only,18,0.5773441734417344,0.6734959349593496
physiology,PhysioNet,all_datasets,18,0.67159891598916,0.7105691056910569
physiology,PhysioNet,within_dataset,19,0.6788586251621271,0.7272805879809771
physiology,PhysioNet,other_datasets_only,19,0.7065715520968439,0.8005620406398617
physiology,PhysioNet,all_datasets,19,0.6679636835278858,0.7540423692174665
physiology,Stress-Predict,within_dataset,0,0.6425018438791787,0.7421656575358913
physiology,Stress-Predict,other_datasets_only,0,0.6300921081971149,0.7013601825011577
physiology,Stress-Predict,all_datasets,0,0.6767208109637913,0.7435893037855268
physiology,Stress-Predict,within_dataset,1,0.6039664378337147,0.6511975591151793
physiology,Stress-Predict,other_datasets_only,1,0.6218535469107551,0.6510602593440122
physiology,Stress-Predict,all_datasets,1,0.6367658276125094,0.6844393592677347
