features,test_dataset,trained_on,split,balanced_accuracy,auroc
physiology,WESAD,all_datasets,10,0.8716589861751152,0.965437788018433
physiology,WESAD,within_dataset,11,0.9382920506912442,0.9856710829493087
physiology,WESAD,other_datasets_only,11,0.779233870967742,0.862687211981567
physiology,WESAD,all_datasets,11,0.9047379032258065,0.9688940092165899
physiology,WESAD,within_dataset,12,0.9039347749025168,0.9572492024104927
physiology,WESAD,other_datasets_only,12,0.7348103509393832,0.7617157036511876
physiology,WESAD,all_datasets,12,0.8048209854661468,0.9191775965969514
physiology,WESAD,within_dataset,13,0.903225806451613,0.9802289281997919
physiology,WESAD,other_datasets_only,13,0.7960829493087558,0.8569942024676676
physiology,WESAD,all_datasets,13,0.8052995391705069,0.9287200832466181
physiology,WESAD,within_dataset,14,0.9075997813012575,0.9774271655080841
physiology,WESAD,other_datasets_only,14,0.8082871202062016,0.9036163399203312
physiology,WESAD,all_datasets,14,0.929157228774506,0.9876591423885026
physiology,WESAD,within_dataset,15,0.781277942086801,0.8365774812573079
physiology,WESAD,other_datasets_only,15,0.5957424857280418,0.5633812504298783
physiology,WESAD,all_datasets,15,0.7367425545085632,0.8155994222436206
physiology,WESAD,within_dataset,16,0.9140832285993576,0.9838709677419355
physiology,WESAD,other_datasets_only,16,0.7309384164222874,0.7968859097891356
physiology,WESAD,all_datasets,16,0.8666387376064796,0.9448401061304287
physiology,WESAD,within_dataset,17,0.8872354497354498,0.9806731334509112
physiology,WESAD,other_datasets_only,17,0.8174603174603174,0.8758818342151675
physiology,WESAD,all_datasets,17,0.908068783068783,0.9891975308641975
physiology,WESAD,within_dataset,18,0.9034883720930232,0.9749612403100775
physiology,WESAD,other_datasets_only,18,0.7372093023255815,0.8518604651162791
physiology,WESAD,all_datasets,18,0.8112403100775194,0.9253488372093024
physiology,WESAD,within_dataset,19,0.9515382317801673,0.9860364396654719
physiology,WESAD,other_datasets_only,19,0.6571833930704898,0.6978046594982078
physiology,WESAD,all_datasets,19,0.8003285543608124,0.9115143369175627
hr_hrv_eda,Stress-Predict,within_dataset,0,0.6801512838544793,0.7238297799351641
hr_hrv_eda,Stress-Predict,other_datasets_only,0,0.6097837086842421,0.7322687432462566
hr_hrv_eda,Stress-Predict,all_datasets,0,0.6517298159551295,0.7168058866914805
hr_hrv_eda,Stress-Predict,within_dataset,1,0.5624713958810068,0.6243630816170862
hr_hrv_eda,Stress-Predict,other_datasets_only,1,0.6089244851258582,0.6414492753623188
hr_hrv_eda,Stress-Predict,all_datasets,1,0.5962623951182303,0.6326163234172387
hr_hrv_eda,Stress-Predict,within_dataset,2,0.6031560351413293,0.6479262159409218
hr_hrv_eda,Stress-Predict,other_datasets_only,2,0.5315444359562007,0.5670597784568372
hr_hrv_eda,Stress-Predict,all_datasets,2,0.5810892538833716,0.6105805958747135
hr_hrv_eda,Stress-Predict,within_dataset,3,0.7092315369261477,0.7647039254823685
hr_hrv_eda,Stress-Predict,other_datasets_only,3,0.6321357285429141,0.6496091151031271
hr_hrv_eda,Stress-Predict,all_datasets,3,0.7021789753825682,0.7700182967398537
hr_hrv_eda,Stress-Predict,within_dataset,4,0.7042316222297768,0.7541968173797614
hr_hrv_eda,Stress-Predict,other_datasets_only,4,0.6463017823320869,0.6937820730739968
hr_hrv_eda,Stress-Predict,all_datasets,4,0.6659543813640264,0.6932964240040147
hr_hrv_eda,Stress-Predict,within_dataset,5,0.6540923605253645,0.6987438245571754
hr_hrv_eda,Stress-Predict,other_datasets_only,5,0.6660441016989999,0.7650997108085311
hr_hrv_eda,Stress-Predict,all_datasets,5,0.6878313652247259,0.7416405591035065
hr_hrv_eda,Stress-Predict,within_dataset,6,0.5759622280659814,0.6276595744680851
hr_hrv_eda,Stress-Predict,other_datasets_only,6,0.6027970356203681,0.6590664594788429
hr_hrv_eda,Stress-Predict,all_datasets,6,0.5786218025340665,0.624193162801817
hr_hrv_eda,Stress-Predict,within_dataset,7,0.758203784152515,0.8330341435392956
hr_hrv_eda,Stress-Predict,other_datasets_only,7,0.5914802714249812,0.717050227982623
hr_hrv_eda,Stress-Predict,all_datasets,7,0.7076526765518975,0.7935231393386708
hr_hrv_eda,Stress-Predict,within_dataset,8,0.6265307305479472,0.6470878077764735
hr_hrv_eda,Stress-Predict,other_datasets_only,8,0.5190716345666131,0.5988652667275336
hr_hrv_eda,Stress-Predict,all_datasets,8,0.5549686245525557,0.5973508398185586
hr_hrv_eda,Stress-Predict,within_dataset,9,0.7031077804716773,0.7663315304928706
hr_hrv_eda,Stress-Predict,other_datasets_only,9,0.6217256404604873,0.6832539292314475
hr_hrv_eda,Stress-Predict,all_datasets,9,0.6644851731913667,0.7501992166969024
hr_hrv_eda,Stress-Predict,within_dataset,10,0.7275953859804791,0.7900719708173125
hr_hrv_eda,Stress-Predict,other_datasets_only,10,0.594824016563147,0.705935127674258
hr_hrv_eda,Stress-Predict,all_datasets,10,0.6758059745637386,0.7494035295277531
hr_hrv_eda,Stress-Predict,within_dataset,11,0.6617620783304745,0.6967195540308748
hr_hrv_eda,Stress-Predict,other_datasets_only,11,0.5972520011435105,0.650130431675243
hr_hrv_eda,Stress-Predict,all_datasets,11,0.6245265151515151,0.68880431675243
hr_hrv_eda,Stress-Predict,within_dataset,12,0.7156912333371405,0.7791936562841619
hr_hrv_eda,Stress-Predict,other_datasets_only,12,0.6531025143174142,0.7012351319160046
hr_hrv_eda,Stress-Predict,all_datasets,12,0.7170699472988628,0.7864788134901859
hr_hrv_eda,Stress-Predict,within_dataset,13,0.62377034248239,0.7029086713626427
hr_hrv_eda,Stress-Predict,other_datasets_only,13,0.6512934175370415,0.6717649380616953
hr_hrv_eda,Stress-Predict,all_datasets,13,0.6378886324993928,0.7127687029390333
hr_hrv_eda,Stress-Predict,within_dataset,14,0.7018726801335498,0.7593587376196073
hr_hrv_eda,Stress-Predict,other_datasets_only,14,0.5795609273870144,0.6596907466472683
hr_hrv_eda,Stress-Predict,all_datasets,14,0.6400033573946617,0.6884617536791451
hr_hrv_eda,Stress-Predict,within_dataset,15,0.6076461769115442,0.641296018657338
hr_hrv_eda,Stress-Predict,other_datasets_only,15,0.48868065967016494,0.46108612360486423
hr_hrv_eda,Stress-Predict,all_datasets,15,0.5197401299350325,0.5433533233383308
hr_hrv_eda,Stress-Predict,within_dataset,16,0.6063829787234043,0.6747410210284722
hr_hrv_eda,Stress-Predict,other_datasets_only,16,0.5534085974815458,0.6510969129293055
hr_hrv_eda,Stress-Predict,all_datasets,16,0.6013171225937184,0.6544879349916258
hr_hrv_eda,Stress-Predict,within_dataset,17,0.638992838992839,0.6966966966966968
hr_hrv_eda,Stress-Predict,other_datasets_only,17,0.6333718333718333,0.6871255871255871
hr_hrv_eda,Stress-Predict,all_datasets,17,0.6790944790944791,0.7477400477400478
hr_hrv_eda,Stress-Predict,within_dataset,18,0.6475909350599885,0.6777677267822002
hr_hrv_eda,Stress-Predict,other_datasets_only,18,0.5669634355360884,0.5853964324255698
hr_hrv_eda,Stress-Predict,all_datasets,18,0.62085793182251,0.6464006855836982
hr_hrv_eda,Stress-Predict,within_dataset,19,0.7254965809182676,0.792036388798437
hr_hrv_eda,Stress-Predict,other_datasets_only,19,0.6896369260827092,0.6986221914685771
hr_hrv_eda,Stress-Predict,all_datasets,19,0.7893194399218495,0.8565817323347443
hr_hrv_eda,WESAD,within_dataset,0,0.7164899101487701,0.8122698482839888
hr_hrv_eda,WESAD,other_datasets_only,0,0.7560391810281337,0.8474738547650613
hr_hrv_eda,WESAD,all_datasets,0,0.7645824127264693,0.8887170422742672
hr_hrv_eda,WESAD,within_dataset,1,0.8915130568356375,0.9612135176651306
hr_hrv_eda,WESAD,other_datasets_only,1,0.8367127496159754,0.9221198156682028
hr_hrv_eda,WESAD,all_datasets,1,0.8900921658986175,0.9759600614439324
hr_hrv_eda,WESAD,within_dataset,2,0.8881519445281881,0.9897497738920711
hr_hrv_eda,WESAD,other_datasets_only,2,0.777359059391016,0.9320922520349714
hr_hrv_eda,WESAD,all_datasets,2,0.8962164606572204,0.9896744045824541
hr_hrv_eda,WESAD,within_dataset,3,0.875611620795107,0.9761467889908257
hr_hrv_eda,WESAD,other_datasets_only,3,0.8837155963302752,0.9597094801223243
hr_hrv_eda,WESAD,all_datasets,3,0.9551987767584098,0.9923547400611621
hr_hrv_eda,WESAD,within_dataset,4,0.8995433789954338,0.9431095141851935
hr_hrv_eda,WESAD,other_datasets_only,4,0.8500636275170297,0.8918332210494797
hr_hrv_eda,WESAD,all_datasets,4,0.8358410060633281,0.938094168725204
hr_hrv_eda,WESAD,within_dataset,5,0.75426267281106,0.8645545314900154
hr_hrv_eda,WESAD,other_datasets_only,5,0.6918970814132104,0.7656682027649769
hr_hrv_eda,WESAD,all_datasets,5,0.7567588325652841,0.8825652841781874
hr_hrv_eda,WESAD,within_dataset,6,0.8526393503137689,0.953266888150609
hr_hrv_eda,WESAD,other_datasets_only,6,0.682281284606866,0.7492063492063492
hr_hrv_eda,WESAD,all_datasets,6,0.8241786637135474,0.9077888519748984
hr_hrv_eda,WESAD,within_dataset,7,0.7816460253456221,0.7713853686635945
hr_hrv_eda,WESAD,other_datasets_only,7,0.6107430875576036,0.6398329493087558
hr_hrv_eda,WESAD,all_datasets,7,0.7240423387096775,0.8424539170506912
hr_hrv_eda,WESAD,within_dataset,8,0.7579511974012239,0.8828662083553676
hr_hrv_eda,WESAD,other_datasets_only,8,0.6514693661705825,0.7290926947193472
hr_hrv_eda,WESAD,all_datasets,8,0.6573241671073506,0.8177079398655285
hr_hrv_eda,WESAD,within_dataset,9,0.8518518518518519,0.9406635802469137
hr_hrv_eda,WESAD,other_datasets_only,9,0.9217592592592593,0.985108024691358
hr_hrv_eda,WESAD,all_datasets,9,0.9375,0.9891975308641975
hr_hrv_eda,WESAD,within_dataset,10,0.8906298003072197,0.9543778801843318
hr_hrv_eda,WESAD,other_datasets_only,10,0.8372503840245775,0.8915514592933949
hr_hrv_eda,WESAD,all_datasets,10,0.8837173579109063,0.9629032258064516
hr_hrv_eda,WESAD,within_dataset,11,0.8425259216589862,0.9342597926267281
hr_hrv_eda,WESAD,other_datasets_only,11,0.7848502304147466,0.9235311059907834
hr_hrv_eda,WESAD,all_datasets,11,0.9346918202764978,0.9813508064516129
hr_hrv_eda,WESAD,within_dataset,12,0.8908543069833392,0.9510102800425381
hr_hrv_eda,WESAD,other_datasets_only,12,0.7078341013824885,0.7946827366182205
hr_hrv_eda,WESAD,all_datasets,12,0.8478553704360157,0.9151364764267991
