features,test_dataset,trained_on,split,balanced_accuracy,auroc
hr_hrv_eda,Stress-Predict,other_datasets_only,3,0.5872489677524382,0.677872164094064
hr_hrv_eda,Stress-Predict,all_datasets,3,0.6148421660179663,0.6796184753814506
hr_hrv_eda,Stress-Predict,within_dataset,4,0.6631016042780749,0.7314519390643958
hr_hrv_eda,Stress-Predict,other_datasets_only,4,0.5947288006111535,0.6239533246453662
hr_hrv_eda,Stress-Predict,all_datasets,4,0.6489686783804431,0.7144429964499168
hr_hrv_eda,Stress-Predict,within_dataset,5,0.6636679536679537,0.7667953667953668
hr_hrv_eda,Stress-Predict,other_datasets_only,5,0.6311196911196911,0.7252895752895754
hr_hrv_eda,Stress-Predict,all_datasets,5,0.7151351351351352,0.7866409266409267
hr_hrv_eda,Stress-Predict,within_dataset,6,0.682895790436971,0.7343857240905971
hr_hrv_eda,Stress-Predict,other_datasets_only,6,0.6341941203385952,0.7162548615877375
hr_hrv_eda,Stress-Predict,all_datasets,6,0.6627202013269275,0.7366377831159917
hr_hrv_eda,Stress-Predict,within_dataset,7,0.6920483608463148,0.7510966441912733
hr_hrv_eda,Stress-Predict,other_datasets_only,7,0.5963419359838797,0.6208168642951252
hr_hrv_eda,Stress-Predict,all_datasets,7,0.632953576687592,0.7265984654731457
hr_hrv_eda,Stress-Predict,within_dataset,8,0.633611955420466,0.6928508105369808
hr_hrv_eda,Stress-Predict,other_datasets_only,8,0.5833333333333333,0.6636825607902735
hr_hrv_eda,Stress-Predict,all_datasets,8,0.6554584599797366,0.698644883485309
hr_hrv_eda,Stress-Predict,within_dataset,9,0.6867052023121387,0.733807423182233
hr_hrv_eda,Stress-Predict,other_datasets_only,9,0.5576057195010649,0.6172801947064193
hr_hrv_eda,Stress-Predict,all_datasets,9,0.635564344386979,0.7074383936720414
hr_hrv_eda,Stress-Predict,within_dataset,10,0.6863330438558402,0.7502636312883815
hr_hrv_eda,Stress-Predict,other_datasets_only,10,0.6104537559704732,0.6030022951429812
hr_hrv_eda,Stress-Predict,all_datasets,10,0.6717325227963526,0.7354537559704734
hr_hrv_eda,Stress-Predict,within_dataset,11,0.7291772845912678,0.8024988802915874
hr_hrv_eda,Stress-Predict,other_datasets_only,11,0.562672782591237,0.5812676643654728
hr_hrv_eda,Stress-Predict,all_datasets,11,0.7013776274537058,0.7686836862345364
hr_hrv_eda,Stress-Predict,within_dataset,12,0.6496364780058221,0.713146769262277
hr_hrv_eda,Stress-Predict,other_datasets_only,12,0.5742623502391785,0.6010108398308929
hr_hrv_eda,Stress-Predict,all_datasets,12,0.6244020538626955,0.6825728872569815
hr_hrv_eda,Stress-Predict,within_dataset,13,0.6209311787956289,0.673738665426645
hr_hrv_eda,Stress-Predict,other_datasets_only,13,0.6182137874912811,0.6643367821436874
hr_hrv_eda,Stress-Predict,all_datasets,13,0.6591926296210184,0.7156620553359684
hr_hrv_eda,Stress-Predict,within_dataset,14,0.653525680885462,0.7087193756995398
hr_hrv_eda,Stress-Predict,other_datasets_only,14,0.5938393856485512,0.6242615968163163
hr_hrv_eda,Stress-Predict,all_datasets,14,0.6502067528914315,0.7170594453426191
hr_hrv_eda,Stress-Predict,within_dataset,15,0.6787476792713308,0.7322712197908567
hr_hrv_eda,Stress-Predict,other_datasets_only,15,0.5910995096716863,0.6118075501039368
hr_hrv_eda,Stress-Predict,all_datasets,15,0.6285802694425491,0.697472190926546
