features,test_dataset,trained_on,split,balanced_accuracy,auroc
physiology,WESAD,all_datasets,11,0.8354334677419355,0.9705501152073732
physiology,WESAD,within_dataset,12,0.7155264090747961,0.8540233959588799
physiology,WESAD,other_datasets_only,12,0.6347394540942928,0.8381425026586317
physiology,WESAD,all_datasets,12,0.6985820630981922,0.8733073378234668
physiology,WESAD,within_dataset,13,0.9193548387096775,0.9921956295525495
physiology,WESAD,other_datasets_only,13,0.7327188940092166,0.9078341013824884
physiology,WESAD,all_datasets,13,0.836405529953917,0.9543630147168128
physiology,WESAD,within_dataset,14,0.9577052253378114,0.9869561821448098
physiology,WESAD,other_datasets_only,14,0.9377099117394361,0.9724283371084902
physiology,WESAD,all_datasets,14,0.9608294930875576,0.9821135671327033
physiology,WESAD,within_dataset,15,0.6962308274296719,0.8136047871242864
physiology,WESAD,other_datasets_only,15,0.7161083981016576,0.8065203934245821
physiology,WESAD,all_datasets,15,0.7603342733337919,0.8559735882797992
physiology,WESAD,within_dataset,16,0.8587138667783829,0.9645300935623516
physiology,WESAD,other_datasets_only,16,0.7879136992040218,0.8965926546571708
physiology,WESAD,all_datasets,16,0.7902178466694596,0.9254294093003771
physiology,WESAD,within_dataset,17,0.904431216931217,0.9739858906525574
physiology,WESAD,other_datasets_only,17,0.8078703703703703,0.9201940035273368
physiology,WESAD,all_datasets,17,0.826058201058201,0.9516460905349794
physiology,WESAD,within_dataset,18,0.912015503875969,0.9894573643410853
physiology,WESAD,other_datasets_only,18,0.8244186046511628,0.9313178294573643
physiology,WESAD,all_datasets,18,0.8943798449612403,0.9667441860465117
physiology,WESAD,within_dataset,19,0.8417712066905616,0.9309289127837514
physiology,WESAD,other_datasets_only,19,0.8095131421744325,0.878584229390681
physiology,WESAD,all_datasets,19,0.8302718040621266,0.9180854241338113
hr_hrv_eda,Campanella2024,within_dataset,0,0.9541666666666666,0.9875
hr_hrv_eda,Campanella2024,other_datasets_only,0,0.85,0.9541666666666666
hr_hrv_eda,Campanella2024,all_datasets,0,0.875,0.98125
hr_hrv_eda,Campanella2024,within_dataset,1,0.8863636363636364,0.9545454545454545
hr_hrv_eda,Campanella2024,other_datasets_only,1,0.7651515151515151,0.8484848484848485
hr_hrv_eda,Campanella2024,all_datasets,1,0.7651515151515151,0.8958333333333333
hr_hrv_eda,Campanella2024,within_dataset,2,0.9166666666666666,0.9861111111111112
hr_hrv_eda,Campanella2024,other_datasets_only,2,0.7708333333333333,0.8871527777777778
hr_hrv_eda,Campanella2024,all_datasets,2,0.7916666666666667,0.9479166666666667
