features,test_dataset,trained_on,split,balanced_accuracy,auroc
hr_hrv_eda,Stress-Predict,other_datasets_only,3,0.6430717319560166,0.6940329431264891
hr_hrv_eda,Stress-Predict,all_datasets,3,0.7177561379881903,0.7714108123307337
hr_hrv_eda,Stress-Predict,within_dataset,4,0.7304558186911128,0.7782695966086971
hr_hrv_eda,Stress-Predict,other_datasets_only,4,0.6582633053221288,0.7094773738372355
hr_hrv_eda,Stress-Predict,all_datasets,4,0.7119938884644768,0.7915112569091807
hr_hrv_eda,Stress-Predict,within_dataset,5,0.7463320463320464,0.8389420849420849
hr_hrv_eda,Stress-Predict,other_datasets_only,5,0.6573359073359073,0.726015444015444
hr_hrv_eda,Stress-Predict,all_datasets,5,0.7438996138996139,0.8205328185328186
hr_hrv_eda,Stress-Predict,within_dataset,6,0.740705788149165,0.8104695721802792
hr_hrv_eda,Stress-Predict,other_datasets_only,6,0.6579015099519561,0.7205016014641958
hr_hrv_eda,Stress-Predict,all_datasets,6,0.7324124914207275,0.8126143902997026
hr_hrv_eda,Stress-Predict,within_dataset,7,0.7253041928233744,0.7586530264279625
hr_hrv_eda,Stress-Predict,other_datasets_only,7,0.5874912810974192,0.6329458265519646
hr_hrv_eda,Stress-Predict,all_datasets,7,0.6748275594822909,0.7151050143377509
hr_hrv_eda,Stress-Predict,within_dataset,8,0.689558004052685,0.7508627786220871
hr_hrv_eda,Stress-Predict,other_datasets_only,8,0.6150899189463019,0.6553555597771024
hr_hrv_eda,Stress-Predict,all_datasets,8,0.633073708206687,0.7338446681864235
hr_hrv_eda,Stress-Predict,within_dataset,9,0.7201551566778217,0.8044873745056282
hr_hrv_eda,Stress-Predict,other_datasets_only,9,0.6492090051718893,0.676163675083663
hr_hrv_eda,Stress-Predict,all_datasets,9,0.6731974444782476,0.7807118953452997
hr_hrv_eda,Stress-Predict,within_dataset,10,0.7299174989144595,0.7888158302834812
hr_hrv_eda,Stress-Predict,other_datasets_only,10,0.5990555796786801,0.657108740152596
hr_hrv_eda,Stress-Predict,all_datasets,10,0.6992509769865393,0.7637553501643819
hr_hrv_eda,Stress-Predict,within_dataset,11,0.7059491266274383,0.7369997992246984
hr_hrv_eda,Stress-Predict,other_datasets_only,11,0.542394477134782,0.6223725462941513
hr_hrv_eda,Stress-Predict,all_datasets,11,0.7051383032942593,0.7345904956061098
hr_hrv_eda,Stress-Predict,within_dataset,12,0.6982694305065902,0.7825889787738264
hr_hrv_eda,Stress-Predict,other_datasets_only,12,0.6211252358870083,0.6469886920522535
hr_hrv_eda,Stress-Predict,all_datasets,12,0.7046548369636771,0.7709738293421495
hr_hrv_eda,Stress-Predict,within_dataset,13,0.7169408277144851,0.7865467333178331
hr_hrv_eda,Stress-Predict,other_datasets_only,13,0.6457655196465939,0.702358463148105
