train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
PhysioNet,WESAD,none,finetune_k5 (uses target labels),6,0.8446041280335403,0.8177490175220873,0.9181548818834152
PhysioNet,WESAD,none,coral,6,0.5050195801805667,0.5036231884057971,0.4983146864080459
PhysioNet,WESAD,none,mmd,6,0.4979765328717962,0.4882606547040881,0.5168694981874243
PhysioNet,WESAD,none,dann,6,0.5055868054671792,0.5055513682745826,0.5079575162804565
PhysioNet,WESAD,none,subject_dann,6,0.5916996033059053,0.5826279621263264,0.6549597670013053
PhysioNet,WESAD,none,source_only,7,0.525832384927806,0.5255411255411255,0.5766899495678542
PhysioNet,WESAD,none,finetune_k5 (uses target labels),7,0.8603160525679272,0.8476873536299766,0.9348998226235588
PhysioNet,WESAD,none,coral,7,0.5264105183930071,0.526059177738619,0.5769590179730422
PhysioNet,WESAD,none,mmd,7,0.556069855975682,0.5310738255033557,0.5697814364616778
PhysioNet,WESAD,none,dann,7,0.5374514131545362,0.5314756927132334,0.5514811488493689
PhysioNet,WESAD,none,subject_dann,7,0.6176156176028914,0.5423301742714283,0.6742417906865972
PhysioNet,WESAD,none,source_only,8,0.5089210720557917,0.5074854484015356,0.509690098646295
PhysioNet,WESAD,none,finetune_k5 (uses target labels),8,0.843742441344836,0.8225193735921656,0.9067312343787793
PhysioNet,WESAD,none,coral,8,0.504806870698087,0.5033351088779883,0.5097719099857103
PhysioNet,WESAD,none,mmd,8,0.4948786101526054,0.47423472382965165,0.47570566825320065
PhysioNet,WESAD,none,dann,8,0.468806245295848,0.46668059454636457,0.46516836773651654
PhysioNet,WESAD,none,subject_dann,8,0.61628481981507,0.5717804852650213,0.651992742425179
PhysioNet,WESAD,none,source_only,9,0.5120189947749825,0.5119800694038117,0.5305047214232992
PhysioNet,WESAD,none,finetune_k5 (uses target labels),9,0.8191868902684835,0.7933656451641469,0.8976961219059906
PhysioNet,WESAD,none,coral,9,0.510604567617981,0.5105704204645692,0.5306719801616592
PhysioNet,WESAD,none,mmd,9,0.5489413612679668,0.5307042324892003,0.5693087487228341
PhysioNet,WESAD,none,dann,9,0.5198383407933155,0.5139185351367473,0.5420164858939072
PhysioNet,WESAD,none,subject_dann,9,0.5687378873766922,0.5485874790687625,0.5685706286383322
WESAD,PhysioNet,subject_zscore,source_only,0,0.4838473872854179,0.4099289940828402,0.5047868326730807
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),0,0.8315068493150686,0.6703803303880138,0.9205479452054794
WESAD,PhysioNet,subject_zscore,coral,0,0.48878749292586304,0.41488757396449705,0.5063903037162799
WESAD,PhysioNet,subject_zscore,mmd,0,0.5136766647802302,0.48233732955065434,0.5219298245614035
WESAD,PhysioNet,subject_zscore,dann,0,0.5097505187700434,0.46219935245143384,0.5633371062063761
WESAD,PhysioNet,subject_zscore,subject_dann,0,0.5007899452933409,0.4038097083381268,0.5367383512544803
WESAD,PhysioNet,subject_zscore,source_only,1,0.4925132050556499,0.436345848110554,0.5239813242784381
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),1,0.8178082191780822,0.6423280423280423,0.9534246575342465
WESAD,PhysioNet,subject_zscore,coral,1,0.4963450292397661,0.43753793715272915,0.5255612148651198
WESAD,PhysioNet,subject_zscore,mmd,1,0.4968402188266364,0.465393043707124,0.5207979626485568
WESAD,PhysioNet,subject_zscore,dann,1,0.5219416147896623,0.4954889663712572,0.5668977551405395
WESAD,PhysioNet,subject_zscore,subject_dann,1,0.52346255423505,0.4733528338498074,0.5671807206187511
WESAD,PhysioNet,subject_zscore,source_only,2,0.4956376155442369,0.44278355604336894,0.5155631013016412
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),2,0.7041095890410959,0.5766621438263229,0.8054794520547944
WESAD,PhysioNet,subject_zscore,coral,2,0.49362148651197885,0.4399697814969782,0.517402376910017
WESAD,PhysioNet,subject_zscore,mmd,2,0.5144784003018299,0.49389215552212956,0.5371627994717978
WESAD,PhysioNet,subject_zscore,dann,2,0.5147849462365591,0.48518444438094693,0.537209960384833
WESAD,PhysioNet,subject_zscore,subject_dann,2,0.5053763440860215,0.5020460671404068,0.5500141482739106
WESAD,PhysioNet,subject_zscore,source_only,3,0.4862643840784758,0.4230374836664499,0.5220477268439917
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),3,0.9178082191780822,0.6824966078697422,0.9205479452054794
WESAD,PhysioNet,subject_zscore,coral,3,0.4891883606866629,0.42501759324419425,0.522354272778721
WESAD,PhysioNet,subject_zscore,mmd,3,0.5239577438219204,0.4979802820758592,0.5414544425580079
WESAD,PhysioNet,subject_zscore,dann,3,0.5187228824750048,0.4724994224994225,0.5653178645538578
WESAD,PhysioNet,subject_zscore,subject_dann,3,0.5356654404829277,0.4721406765459009,0.6342671194114319
WESAD,PhysioNet,subject_zscore,source_only,4,0.4886813808715337,0.4350999535099953,0.5096444067157141
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),4,0.8904109589041096,0.6307692307692307,0.958904109589041
WESAD,PhysioNet,subject_zscore,coral,4,0.4857574042633465,0.43305051772098235,0.5109884927372195
WESAD,PhysioNet,subject_zscore,mmd,4,0.509844840596114,0.4803954624682115,0.534026598754952
WESAD,PhysioNet,subject_zscore,dann,4,0.5033955857385399,0.4660030311380546,0.5386012073193737
